"SK_ID_CURR","solution"
100183,0.0265712488233333
100185,0.031256762896262
100186,0.0466660665600411
100188,0.032091527900808
100189,0.451632635622846
100190,0.0357134185492285
100191,0.0413494344819314
100192,0.16397078525121
100193,0.0314984819482579
100194,0.203548007567229
100195,0.0535266402219777
100196,0.0690350631002982
100197,0.0430961310996749
100198,0.0270632405591702
100199,0.0709409699710262
100200,0.0308525746340316
100201,0.0484174248091933
100202,0.247499826921044
100203,0.0440557275147971
100204,0.12932433578412
100205,0.165379296114912
100206,0.277523624188907
100207,0.0363607947033618
100208,0.0510543498961619
100209,0.0895575124789823
100210,0.0285157058843689
100211,0.0887073756427077
100213,0.0557941727883304
100214,0.0678080148552403
100215,0.0840458529362653
100216,0.0311995488819336
100217,0.0865307784946984
100218,0.0456739111373181
100219,0.0572371856085585
100220,0.0392049554486443
100221,0.0312288455133748
100224,0.0774132497945841
100225,0.029211709889818
100226,0.0632199476282773
100227,0.0859842375749267
100228,0.0603720962101768
100229,0.0262852448731993
100230,0.110911775209731
100231,0.0311536635199956
100233,0.10420953828497
100234,0.0334431151081099
100235,0.126026330079728
100236,0.0931249387469625
100237,0.1153826248126
100238,0.0468979966679625
100239,0.0466107961842721
100240,0.143601466343327
100242,0.0539025124947516
100243,0.0958454975971377
100244,0.0990020331521952
100246,0.29849544388484
100247,0.0748095275749717
100248,0.1386858343669
100249,0.0992687144883755
100250,0.0821627769901326
100251,0.0358472426278554
100252,0.0302801146501876
100254,0.0319116067851552
100255,0.0558254955072649
100257,0.0377580396283467
100258,0.213906174054137
100259,0.117010850405922
100260,0.0441945739699516
100261,0.060377138792296
100262,0.0879354987333957
100263,0.0952403363506489
100264,0.0677596329192711
100265,0.0838767334018089
100266,0.0257379397640433
100267,0.0324648968530214
100268,0.148131109863775
100269,0.123133029262865
100270,0.0225352616861274
100272,0.253497156702293
100273,0.316711445411828
100274,0.0242233550965069
100275,0.0231756894533582
100276,0.11949317902016
100277,0.0244178989654944
100279,0.069982012737181
100281,0.034803340822132
100282,0.0609524297334286
100283,0.0213696661794142
100284,0.0439173273004668
100285,0.0911387942147891
100286,0.0249788993683934
100287,0.0326076309936089
100288,0.0988224186814229
100289,0.0308623728910279
100290,0.163454401370611
100291,0.195400411790951
100292,0.158907960637259
100293,0.0620171527088952
100294,0.0698806751145837
100295,0.137063299121501
100296,0.0323366819908509
100297,0.0400198567004186
100298,0.0703303510821629
100299,0.034028155798083
100300,0.109043808320745
100301,0.219587964375509
100302,0.170163499820394
100303,0.134887928016932
100304,0.02329402534827
100305,0.166541550024328
100307,0.0495950244105772
100308,0.0262223025678178
100309,0.100300686416477
100310,0.164483112605966
100313,0.0281625394219237
100314,0.0446542757533336
100315,0.0849632537797271
100316,0.0403281072821168
100317,0.034611965095889
100318,0.0445224647439909
100319,0.0486346895058795
100320,0.0404361026991873
100321,0.0968022248056143
100322,0.0283213361329406
100323,0.0313558116515208
100324,0.0501793042924205
100325,0.0491966216043918
100326,0.387580565930022
100327,0.109013387292528
100328,0.0288213196585939
100329,0.129660613216094
100332,0.220915641007118
100333,0.0789007926694379
100334,0.0258739572675588
100335,0.0239654390251656
100336,0.0873010960019118
100337,0.024827212840565
100338,0.0303242422304572
100339,0.018511158443615
100340,0.143244464073314
100341,0.0560846581367833
100342,0.355710893302975
100343,0.0816804344214626
100344,0.0793083172747839
100345,0.0614305703643786
100346,0.0361119710036763
100347,0.0381846830008604
100348,0.0358950131529317
100349,0.0727685873425414
100350,0.0535434420328446
100351,0.0510178864972014
100353,0.274707744385839
100354,0.413072562614701
100355,0.258142571726835
100356,0.0530157960941684
100357,0.0484831889432549
100359,0.0280916131280638
100360,0.0155268333927431
100361,0.0559503188060162
100362,0.0380878478357832
100363,0.0468352961183329
100364,0.0600747991103756
100365,0.0790514087995862
100366,0.0497688923160203
100368,0.066439884129728
100369,0.045114764758557
100370,0.113666845429607
100371,0.0314618198303607
100372,0.0491038584916658
100373,0.0623129432109745
100374,0.0632285917991997
100375,0.141844207568912
100376,0.049827914635929
100377,0.0347769836228609
100378,0.0390861998322821
100379,0.0513039087301561
100380,0.0427069434972508
100381,0.0226540387970187
100383,0.118956203705425
100387,0.095439360375306
100388,0.0394590156470393
100389,0.0287069826349578
100390,0.0269088731381107
100391,0.0347906902116399
100392,0.125357909594994
100393,0.0279740785858476
100394,0.032306954862036
100395,0.0242503528833297
100396,0.2392090931016
100397,0.0201563594705958
100398,0.0513378849992972
100400,0.0381784971896162
100401,0.0381685646980949
100402,0.0650380528037403
100403,0.153400827914118
100405,0.17035025418667
100406,0.0904136668709565
100407,0.0714065790767696
100408,0.0912049775634668
100409,0.0936107085294312
100410,0.0181943030047533
100411,0.0990656083084686
100412,0.0611526336248147
100413,0.0332693632790154
100414,0.0416668490058659
100415,0.0394926011990552
100417,0.0580529297960691
100418,0.0508263491265408
100419,0.0611547304163487
100420,0.073395105775789
100421,0.05668805386595
100423,0.0613081091532918
100424,0.0596759445966957
100425,0.0807450527877236
100427,0.0875685133166795
100428,0.0334688145374742
100429,0.265270458529388
100430,0.229119038843262
100431,0.236808090985595
100432,0.0516194439144505
100433,0.0484121749103745
100434,0.0537410979337028
100435,0.0302734740887675
100436,0.026995970101854
100437,0.0259566777575485
100439,0.18262818970735
100440,0.0889400160731018
100441,0.0356781761920339
100442,0.0211138885456941
100443,0.0564743164500076
100448,0.0365243115295891
100449,0.0539758054635551
100451,0.0683663094628447
100452,0.187966318434395
100453,0.0320543453399385
100454,0.0380054701275018
100455,0.0572133256007049
100456,0.138685710145514
100457,0.058192038701598
100458,0.0430743200527032
100459,0.0692499372968916
100460,0.0764540701198982
100461,0.0730367916548582
100462,0.0751379781681317
100463,0.029749998223784
100464,0.0502940132461192
100465,0.0396201453446937
100467,0.0950895977514458
100468,0.206363217081196
100469,0.0658682350639657
100470,0.0353222300380012
100471,0.0372948529370411
100472,0.160922476532588
100473,0.0688198440149949
100474,0.0177503458363364
100475,0.0750363276804064
100476,0.0864729244609661
100477,0.142803915041533
100478,0.0489946205126558
100479,0.121585404622219
100480,0.0312737107217213
100481,0.0244783213359315
100482,0.0670304185865925
100485,0.0826701234498284
100486,0.0537914783945647
100487,0.136563807362409
100488,0.03601613415125
100489,0.0514146012788467
100490,0.20673319420993
100491,0.327024976535457
100492,0.0598818060084837
100493,0.061699310822786
100495,0.0320028110009864
100496,0.0495703456290448
100497,0.0459445976130846
100498,0.151988334873991
100499,0.0278998778454854
100500,0.0295328313463511
100501,0.0462184291184934
100502,0.0298559644817334
100503,0.0764796512887692
100504,0.10472518568843
100505,0.0335119122136165
100506,0.0550265844220582
100507,0.0948476183081086
100508,0.038356454919209
100509,0.0298853927397801
100511,0.0948309407679292
100513,0.0279197499329075
100514,0.084595680835545
100515,0.03983444827443
100516,0.0220975341183251
100518,0.0466305275872431
100519,0.105096795174758
100520,0.0998384091515821
100521,0.0810571669218513
100522,0.0817079328793122
100523,0.0507679531444221
100524,0.0286960945406629
100525,0.068108155488331
100526,0.0815031960558292
100527,0.0577377591090914
100528,0.0537354586647628
100529,0.21717149561783
100530,0.0872026397691263
100531,0.0749594611984119
100532,0.170428815937633
100533,0.0249969912134151
100534,0.0774203752773915
100535,0.0467386482654283
100536,0.0417523630699208
100537,0.136715686664896
100538,0.150262009590903
100539,0.0241504604025013
100540,0.202526978323159
100541,0.329419323773505
100542,0.0541582242863084
100543,0.090948278770725
100544,0.231652673388764
100545,0.0386874842368717
100546,0.128938948572117
100547,0.203102260217506
100549,0.249222231008116
100550,0.0528737028996227
100554,0.0263932537614686
100555,0.0610553968234056
100556,0.0214756034649085
100557,0.0589652514673452
100558,0.293713909606062
100559,0.0668642493013438
100560,0.100523397158752
100562,0.145087766651253
100563,0.0755535709210367
100564,0.0677194624922329
100565,0.0323298423388108
100566,0.0308945328054334
100567,0.231909794800322
100570,0.0434317163688377
100571,0.165904062313689
100572,0.0442827343704243
100573,0.0788156625186005
100574,0.0192095673976999
100575,0.0234300373691108
100576,0.0192984179521321
100577,0.0344555957002319
100578,0.0483342090989675
100579,0.0427566267081768
100580,0.0402381395776011
100581,0.0355778515023597
100582,0.0348905796419097
100583,0.0398797506829405
100584,0.161354164451084
100585,0.0467653484997283
100586,0.0668600786220695
100587,0.0689021661847402
100588,0.0283056244524765
100589,0.0631787584088113
100590,0.0275480196395861
100593,0.0634471120852608
100594,0.092636429028851
100595,0.0569642617487319
100596,0.0875991153992565
100597,0.0776303296697447
100598,0.0844502771688936
100599,0.122859662065075
100600,0.0730328320907718
100601,0.0426573574183816
100603,0.0725160986685496
100604,0.02514337167586
100605,0.0326130320631766
100606,0.0423690767953762
100608,0.102495367865479
100609,0.240734331006519
100610,0.0833609127896627
100611,0.0343560358638863
100612,0.0429330714945172
100614,0.200417459205272
100615,0.0412359397133971
100616,0.136025855922047
100619,0.0795830405846549
100620,0.0415931957053288
100621,0.0214003088336972
100623,0.0235350810425289
100624,0.0667405100625122
100626,0.0340865105412664
100627,0.0227832708866724
100628,0.0386750480590658
100629,0.0245847529454412
100630,0.072964077450485
100631,0.0415770871304978
100632,0.0224911026845577
100633,0.0582051556034128
100634,0.15043866646098
100635,0.0683042470737692
100636,0.0402134126366097
100637,0.0145279093560347
100638,0.0978065813673749
100639,0.0386980480582681
100640,0.0340173518525506
100641,0.377789962387402
100642,0.113679284019257
100643,0.0265890251122692
100644,0.0652890372145912
100645,0.0531710137427896
100646,0.0810520754727453
100647,0.0533394062562305
100648,0.138922677828607
100649,0.435484785021916
100650,0.142190349633215
100651,0.0254752256558235
100652,0.0615919150036999
100653,0.146807193153849
100654,0.0983030993529755
100655,0.10028291245023
100656,0.0404903368250269
100657,0.0291482264346088
100658,0.190710875549374
100659,0.0395801473733804
100660,0.0383361510121924
100661,0.0317495558953459
100662,0.0597062836299264
100663,0.113547226494497
100664,0.0255317876949359
100665,0.232298235544522
100666,0.108066439591619
100667,0.0503785758499049
100668,0.126968272413854
100669,0.0482305387572495
100670,0.0228197704489547
100671,0.0338332827088941
100672,0.225264481346405
100673,0.0461441789496291
100674,0.0403103276446609
100675,0.0702595824826466
100676,0.0474681187414389
100678,0.0995717341106533
100679,0.0440643877849827
100680,0.0397205347741349
100681,0.102779888894868
100682,0.0568029114244395
100683,0.0265086718764398
100684,0.0206627583243716
100685,0.0325612346014232
100686,0.0420169564681768
100687,0.0467833865247633
100688,0.218721321078607
100689,0.0227655672424686
100690,0.411140273353052
100691,0.0862735422412829
100692,0.178248272785668
100693,0.0338577614953299
100694,0.0358248576716745
100695,0.0252603834323197
100696,0.0457017545571919
100697,0.0189044144988654
100698,0.0479643202102258
100700,0.100997761839677
100701,0.0216910638186397
100703,0.052009655988636
100704,0.0500777769745758
100705,0.0765620863195941
100706,0.054345364731467
100707,0.0242090758356353
100708,0.097412396683132
100709,0.0650731353720363
100710,0.0462364433773454
100712,0.0247895541585384
100713,0.0703144657901154
100714,0.0321797747116558
100715,0.33891361265429
100716,0.0665778854344476
100717,0.113482828017414
100718,0.0432169901260937
100719,0.0384530918081012
100720,0.0997820681334533
100721,0.0362107768266922
100722,0.0388679413652121
100723,0.109691236568717
100724,0.091175717626571
100725,0.0242258267983311
100726,0.254356349507383
100727,0.0390572151103405
100728,0.137339016215942
100730,0.0201005835493236
100731,0.0359331660067138
100732,0.0520710029926289
100733,0.124067652129458
100734,0.0333593047745303
100735,0.0608494788641145
100736,0.0471172867577623
100737,0.0238018972863439
100738,0.0909975755879832
100739,0.0344113070597466
100741,0.280977002194859
100742,0.0486154554235307
100743,0.025852881578799
100746,0.0328632408014207
100748,0.0550975393992917
100749,0.0498731707713395
100750,0.061166310742525
100755,0.284677733266231
100756,0.0201736275220533
100757,0.122393332982826
100758,0.0869372531240803
100759,0.0525071452402744
100761,0.0498011866835592
100764,0.066845115799326
100766,0.0440431831489853
100767,0.102966527325755
100768,0.035171741869839
100769,0.0625916804256685
100771,0.0861945979672901
100773,0.0766895784019534
100774,0.107341191671723
100775,0.061203465895191
100776,0.0594466552979618
100778,0.0492317129151583
100779,0.0265691208910671
100780,0.047771348608593
100781,0.0956761771326008
100782,0.0858495272770257
100783,0.161571896102921
100784,0.0379386073976738
100785,0.109293602058003
100786,0.0511099972288896
100787,0.0424864451988037
100788,0.0377646920584635
100789,0.0367837002669274
100790,0.097137949735425
100793,0.0858363156512652
100794,0.0739291124153327
100795,0.114644174984426
100796,0.101392906287283
100798,0.0363150535082459
100799,0.0509272606439972
100800,0.0695815573296616
100801,0.220720269310547
100802,0.114964127084924
100803,0.105509961262768
100804,0.342871615738391
100805,0.0466744650030321
100806,0.0366512289011511
100807,0.0661389104058116
100808,0.0448661823237763
100809,0.0325847081583706
100810,0.117744656895038
100811,0.027690158080651
100812,0.019882462443263
100813,0.0328164071559333
100814,0.0149211692317051
100815,0.0423189966985839
100816,0.0771758799020446
100817,0.138934696038099
100818,0.0662202633971593
100819,0.0375954876805852
100820,0.023242624087682
100821,0.0614946311511972
100822,0.132527935079306
100824,0.0542434596363481
100825,0.383338508113192
100827,0.171918184532944
100828,0.150995888333197
100829,0.0665330909636586
100831,0.0636525316360602
100832,0.0517573675948508
100833,0.0736923725102391
100834,0.0390180861950101
100835,0.131798828358116
100837,0.122646345641758
100838,0.11832285986673
100839,0.23127046361422
100840,0.0634216323010317
100841,0.168009544307529
100842,0.0626572188326318
100843,0.0216231214315048
100844,0.0632903136907016
100845,0.247180300118879
100846,0.0976397610956724
100847,0.0280694721655324
100848,0.0274452560406994
100849,0.10253835134368
100850,0.0897295816702796
100851,0.0542963767607416
100852,0.0329307406928236
100853,0.0908096406650519
100854,0.140045000591789
100855,0.0847704308624479
100856,0.0327923908599131
100857,0.130370865567462
100858,0.0991187385530417
100859,0.0410321051033118
100860,0.14300267261041
100861,0.0916063989157122
100862,0.0633725456971242
100863,0.0211624430676643
100864,0.116837491930084
100865,0.0912806496926148
100866,0.0385994194356229
100867,0.103050202006848
100868,0.0407896525606901
100869,0.180224384639746
100870,0.0270410704565378
100871,0.213484479260879
100873,0.0240724294076451
100874,0.123632614509856
100875,0.0403764119885853
100876,0.0795175136851011
100877,0.125906309960526
100878,0.0392712795647604
100879,0.0832825777215334
100880,0.0256935598733578
100881,0.206968385555757
100882,0.0590933260659425
100883,0.106705725642798
100884,0.17497299128766
100885,0.0473607883072391
100886,0.0354809688541413
100887,0.0631647446883514
100888,0.0203252328488369
100889,0.0170816955242295
100890,0.028355401051446
100891,0.117525594776981
100892,0.0300169017640216
100893,0.0165814253326341
100894,0.0913904953460305
100895,0.0290692617455226
100896,0.0463344506789063
100897,0.365346037932342
100898,0.0326726095234051
100899,0.0853045288241711
100900,0.0590093753788087
100901,0.10512081823298
100902,0.0471765405534325
100903,0.0381689187579151
100904,0.0324694612997246
100905,0.064161725587322
100906,0.0236104921573913
100907,0.0414035591945191
100908,0.0535949970966648
100909,0.0228623781359316
100911,0.0856535798480433
100912,0.0907318394280251
100914,0.023899939418179
100915,0.125574051674409
100916,0.0401664162901746
100917,0.0845893169387889
100919,0.0282187973062408
100920,0.0463938878265891
100921,0.140677806533229
100922,0.0896223865920957
100923,0.11097382338523
100924,0.06158507641531
100925,0.0932292994518295
100926,0.217279097388904
100927,0.046694937441695
100928,0.113614169612763
100929,0.0494439556474949
100930,0.0285901116975659
100932,0.044739428511398
100933,0.0203566469038525
100934,0.0818224737155605
100935,0.064001677880293
100936,0.116285102825848
100937,0.106136410878774
100938,0.0362523311330409
100939,0.0909662874074552
100940,0.0238004700283933
100941,0.303433941031241
100942,0.0975867216632456
100943,0.0684087515727924
100944,0.121061327899888
100945,0.063615465306327
100946,0.121771268280084
100947,0.185223859511276
100948,0.0604695118544155
100949,0.0436561406556201
100950,0.0448288863144863
100951,0.125117714313382
100954,0.0244797956706195
100955,0.0456650660083182
100956,0.052572423804232
100957,0.0629553389971767
100958,0.0716340475139033
100959,0.108556747776719
100960,0.0489345735918245
100961,0.045388789369053
100962,0.0564633518758471
100963,0.118512681437003
100964,0.0391996775835961
100966,0.0582382444571271
100967,0.0386902997154471
100968,0.0843210658443623
100969,0.0279142409656626
100971,0.110719684322083
100972,0.171733239527414
100973,0.0671387364939479
100974,0.0274401285843783
100975,0.0291952348634565
100976,0.128096445125537
100977,0.0766667545544357
100978,0.0314900284086058
100979,0.035207166488392
100980,0.0475270939619872
100981,0.0721876271008508
100985,0.0895943191149545
100986,0.0644938801517717
100988,0.063128070788936
100989,0.0328796278625134
100990,0.141551550764756
100991,0.0316912999903289
100992,0.2253237714516
100993,0.0844670295773284
100994,0.0434305647285076
100995,0.226047972966336
100996,0.0852782421125762
100999,0.0577768185851281
101000,0.083266301041296
101001,0.0252409914452735
101003,0.033997186598976
101004,0.265440260804267
101006,0.0513709971795002
101007,0.234007097164537
101009,0.0968662491176764
101010,0.148978184045098
101011,0.0702262069634523
101012,0.1008383831871
101013,0.257194101574437
101014,0.0416754214228219
101015,0.0245839035088856
101016,0.345955032877559
101017,0.27627317868403
101018,0.0850565430087375
101019,0.104751629661056
101022,0.0424714395158205
101023,0.035981095916389
101027,0.030884575612776
101028,0.176403209837579
101029,0.102534210305778
101030,0.0429941559808012
101032,0.0640515056685939
101033,0.0966158076817762
101034,0.100063061770843
101035,0.107562757854624
101036,0.141581939653431
101037,0.0223231497497772
101038,0.0313645761834648
101039,0.0496059524983614
101040,0.0590153112423143
101042,0.0686943323330832
101043,0.129951841169196
101044,0.0678057680150654
101045,0.0524841710197142
101046,0.0395424662371928
101047,0.11406057473152
101048,0.0403562437118415
101049,0.117831697175019
101050,0.195209234897217
101052,0.125852574130679
101053,0.123634032857113
101054,0.0551074993964253
101058,0.0633031127876198
101059,0.0497294686377669
101060,0.071711577073982
101061,0.0348552255400146
101062,0.0223444989867876
101063,0.0211412061521846
101065,0.0452810774989662
101066,0.278991293184216
101067,0.15353989620472
101068,0.167921974925552
101069,0.0622774111381576
101070,0.100030268768346
101071,0.0394262382259261
101072,0.0668417938735209
101073,0.0897629549697529
101074,0.0537241045584252
101075,0.0288289097172511
101076,0.135451024728313
101077,0.0501120586407279
101078,0.085749013099912
101080,0.279836067641331
101081,0.134530623946812
101082,0.0330142706085054
101083,0.0383468754445385
101084,0.108430548452605
101085,0.0342460396753868
101086,0.120644459771489
101088,0.0473286227080921
101089,0.0748977343638564
101091,0.0223104745565321
101093,0.269858754086121
101094,0.0440303839893969
101095,0.0341177249117689
101096,0.24532852327472
101098,0.0446817124544243
101100,0.0349292725180549
101101,0.124120723243254
101102,0.0261864163421866
101103,0.0614315111541784
101104,0.0378958202412697
101105,0.107204664752396
101106,0.135232092634133
101108,0.0435329864183013
101109,0.177260795356045
101110,0.0312142416182752
101111,0.0484017813734996
101112,0.073341096547801
101113,0.0372549591712082
101114,0.0365654371907429
101115,0.0558355787568103
101116,0.0356113362351474
101117,0.0597633085899362
101119,0.0331659293135688
101120,0.0560408514366545
101121,0.128190039955345
101122,0.0754853243971238
101123,0.0246357865249914
101124,0.0755427789474349
101127,0.0981061067111327
101129,0.021347720537854
101130,0.0267821677933618
101131,0.0502562285604592
101132,0.0360758552289822
101133,0.0530662288567529
101134,0.0770265624176764
101135,0.107963131881954
101137,0.0334746103292373
101138,0.0307411571446226
101139,0.0498421973967899
101141,0.0401848195566177
101142,0.209235978662859
101143,0.0346622224833858
101144,0.23810378847155
101145,0.0398526878761014
101146,0.454273454579367
101147,0.272917725306934
101148,0.0539740366568604
101150,0.150527803746088
101151,0.0331075236748716
101152,0.0395445580408385
101153,0.0940127347837913
101154,0.0243493541513118
101155,0.0674369226637954
101156,0.0437314188975237
101157,0.0231772809739929
101158,0.158383857713466
101159,0.170844351741982
101161,0.0854978325597045
101162,0.0544308958459002
101163,0.030325441946236
101164,0.0459983215708341
101165,0.0275586343460762
101166,0.104540508595318
101167,0.0898997102734181
101168,0.0576024281392121
101170,0.0792823953261135
101171,0.0623322150693104
101172,0.0502670720642138
101173,0.148192774247904
101174,0.0462976068885803
101175,0.0521951268542292
101176,0.118266871957443
101177,0.0672252039212518
101178,0.0267213299366095
101179,0.116211651635783
101180,0.0856281306211635
101182,0.0799462938073967
101183,0.237031574759704
101184,0.110213852362622
101185,0.0223454021288893
101187,0.0389084614624717
101188,0.0364481768122191
101189,0.0202371357017466
101191,0.0800427131020586
101192,0.0849969315534599
101195,0.0683950113022179
101196,0.0643879424509318
101197,0.109756291083993
101199,0.06736372567718
101201,0.0935297372331746
101202,0.153847913471392
101203,0.0586694820669313
101205,0.155084456089598
101206,0.043247424488101
101207,0.0800644162870104
101208,0.0759248270789636
101209,0.0500971039369094
101210,0.0767635254067787
101212,0.099941930491165
101214,0.0515957641349978
101215,0.0422176582352183
101216,0.0429913848828901
101217,0.097607479221024
101218,0.0526353326586426
101219,0.0242850324371613
101220,0.147223078441386
101221,0.116427750083355
101222,0.0606078839289294
101224,0.021865727366244
101226,0.0748984411386081
101227,0.0202133370640029
101228,0.0618858313935405
101229,0.202629100144942
101230,0.0310636114101549
101231,0.0524523861743362
101232,0.147080654084652
101233,0.0261011640896982
101234,0.134447217094607
101235,0.085165162129333
101236,0.025789417380376
101238,0.306102584399045
101239,0.0826200577147078
101240,0.0323296974857999
101241,0.116406863724256
101242,0.103971130963644
101245,0.190293709281122
101246,0.0392949601915025
101247,0.0673322259241948
101248,0.0581085621046402
101249,0.0435441257863371
101250,0.0651983265374702
101251,0.051183954714025
101252,0.0975391226707741
101253,0.0250780914098196
101254,0.176848793021755
101255,0.049820284192647
101256,0.0911037119452291
101257,0.0550938547254716
101260,0.0406639780624059
101261,0.17569558386319
101262,0.0199747867732757
101263,0.0660078710754597
101264,0.0252810737697223
101265,0.0788290420051547
101266,0.113988267571109
101267,0.0749125026372332
101270,0.0581273989263817
101272,0.0296603384698381
101273,0.0361996291469856
101274,0.0657379573604169
101275,0.146534008069176
101276,0.234721928886879
101277,0.19686483176587
101278,0.0291058091870737
101280,0.0485082801558336
101282,0.041188796702018
101283,0.100704090283192
101284,0.0359367921820131
101285,0.276284351933011
101286,0.0817525924309859
101288,0.0240493239102273
101289,0.0341537640536193
101290,0.0696797760768739
101291,0.0456957480778999
101293,0.0531300571537453
101295,0.186877765814203
101298,0.0666276723862559
101300,0.143925167787368
101302,0.130408475677814
101303,0.142108905841888
101304,0.111030314064484
101306,0.0917494443883877
101307,0.151147747327348
101309,0.0613807240321994
101310,0.0277685455706031
101311,0.0691522317188075
101312,0.0585370633096133
101313,0.112929843411751
101314,0.0720768093569014
101315,0.058814464064153
101316,0.0383242932330529
101317,0.0736684029411457
101319,0.0805654576457996
101320,0.0684913092447815
101321,0.0615585299478341
101322,0.0390937227820447
101323,0.0633843396445781
101324,0.0872015927866579
101325,0.0308078077947074
101326,0.0997407349786137
101328,0.0321730966477552
101330,0.0257691880147833
101331,0.0709065570986731
101333,0.047367370490643
101334,0.0309388736641343
101335,0.0644856439734608
101336,0.134974140627426
101338,0.269147757589919
101339,0.073396333098368
101340,0.337065870493011
101341,0.0262040415945028
101342,0.243860314396356
101344,0.0498678238045782
101347,0.0259237245311942
101348,0.118309404187251
101349,0.0429669405190236
101350,0.385505763227323
101351,0.0553939969313654
101352,0.06023001951643
101357,0.0189672682469359
101358,0.0796201750399418
101359,0.192538964421844
101360,0.4380042077002
101361,0.205028608759456
101364,0.0802184610825045
101369,0.0762170519852231
101370,0.130504036428521
101371,0.134421241391122
101372,0.0274193845268723
101373,0.0899921147783055
101375,0.0484908681075136
101376,0.0420699173758757
101377,0.0255995574251213
101378,0.0394119769430625
101379,0.111014201388929
101381,0.0490247156024872
101382,0.0751099280271083
101384,0.3050732326791
101385,0.0647380704806483
101386,0.0460748115332846
101387,0.0568040335371506
101388,0.18596291653044
101389,0.0634887922788478
101390,0.042448221585513
101391,0.0865106749326286
101392,0.0409991469760691
101393,0.0329376253805217
101394,0.0717506173806442
101395,0.0241734114955078
101396,0.0408169179985329
101397,0.0428517482106918
101400,0.0604077450587075
101402,0.0554533037742763
101403,0.0353350833003119
101404,0.0266540280661467
101405,0.0421242226349536
101406,0.0912454621911871
101407,0.0494677509399382
101408,0.0638821266723434
101409,0.0825093921371701
101410,0.188673945060492
